Time	Node	AppId	Type	Name	Seqno	HopCount
487.875	C	257	C_Interest	/prefix/%FE%01%E9	489	0
488.025	P	257	P_Interest	/prefix/%FE%01%E9	489	-1
488.175	C	257	C_Interest	/prefix/%FE%01%E9	489	0
488.325	P	257	P_Interest	/prefix/%FE%01%E9	489	-1
488.475	C	257	C_Interest	/prefix/%FE%01%E9	489	0
488.625	P	257	P_Interest	/prefix/%FE%01%E9	489	-1
488.775	C	257	C_Interest	/prefix/%FE%01%E9	489	0
488.925	P	257	P_Interest	/prefix/%FE%01%E9	489	-1
488.975	P	257	P_GData	/prefix	489	0
489.075	C	257	C_Interest	/prefix/%FE%01%E9	489	0
489.225	P	257	P_Interest	/prefix/%FE%01%E9	489	-1
489.225	P	257	P_Data	/prefix/%FE%01%E9	489	0
489.375	C	257	C_Interest	/prefix/%FE%01%E9	489	0
489.378	C	257	C_Data	/prefix/%FE%01%E9	489	3
489.378	C	257	C_Interest	/prefix/%FE%01%EA	490	0
489.528	P	257	P_Interest	/prefix/%FE%01%EA	490	-1
489.678	C	257	C_Interest	/prefix/%FE%01%EA	490	0
489.828	P	257	P_Interest	/prefix/%FE%01%EA	490	-1
489.978	C	257	C_Interest	/prefix/%FE%01%EA	490	0
490.128	P	257	P_Interest	/prefix/%FE%01%EA	490	-1
490.278	C	257	C_Interest	/prefix/%FE%01%EA	490	0
490.428	P	257	P_Interest	/prefix/%FE%01%EA	490	-1
490.578	C	257	C_Interest	/prefix/%FE%01%EA	490	0
490.728	P	257	P_Interest	/prefix/%FE%01%EA	490	-1
490.793	P	257	P_GData	/prefix	490	0
490.878	C	257	C_Interest	/prefix/%FE%01%EA	490	0
491.028	P	257	P_Interest	/prefix/%FE%01%EA	490	-1
491.028	P	257	P_Data	/prefix/%FE%01%EA	490	0
491.032	P	257	P_GData	/prefix	491	0
491.178	C	257	C_Interest	/prefix/%FE%01%EA	490	0
491.181	C	257	C_Data	/prefix/%FE%01%EA	490	3
491.181	C	257	C_Interest	/prefix/%FE%01%EB	491	0
491.331	P	257	P_Interest	/prefix/%FE%01%EB	491	-1
491.331	P	257	P_Data	/prefix/%FE%01%EB	491	0
491.481	C	257	C_Interest	/prefix/%FE%01%EB	491	0
491.483	C	257	C_Data	/prefix/%FE%01%EB	491	3
491.483	C	257	C_Interest	/prefix/%FE%01%EC	492	0
491.633	P	257	P_Interest	/prefix/%FE%01%EC	492	-1
491.783	C	257	C_Interest	/prefix/%FE%01%EC	492	0
491.933	P	257	P_Interest	/prefix/%FE%01%EC	492	-1
492.083	C	257	C_Interest	/prefix/%FE%01%EC	492	0
492.233	P	257	P_Interest	/prefix/%FE%01%EC	492	-1
492.383	C	257	C_Interest	/prefix/%FE%01%EC	492	0
492.533	P	257	P_Interest	/prefix/%FE%01%EC	492	-1
492.683	C	257	C_Interest	/prefix/%FE%01%EC	492	0
492.833	P	257	P_Interest	/prefix/%FE%01%EC	492	-1
492.862	P	257	P_GData	/prefix	492	0
492.983	C	257	C_Interest	/prefix/%FE%01%EC	492	0
493.045	P	257	P_GData	/prefix	493	0
493.133	P	257	P_Interest	/prefix/%FE%01%EC	492	-1
493.133	P	257	P_Data	/prefix/%FE%01%EC	492	0
493.283	C	257	C_Interest	/prefix/%FE%01%EC	492	0
493.286	C	257	C_Data	/prefix/%FE%01%EC	492	3
493.286	C	257	C_Interest	/prefix/%FE%01%ED	493	0
493.436	P	257	P_Interest	/prefix/%FE%01%ED	493	-1
493.436	P	257	P_Data	/prefix/%FE%01%ED	493	0
493.508	P	257	P_GData	/prefix	494	0
493.586	C	257	C_Interest	/prefix/%FE%01%ED	493	0
493.588	C	257	C_Data	/prefix/%FE%01%ED	493	3
493.588	C	257	C_Interest	/prefix/%FE%01%EE	494	0
493.739	P	257	P_Interest	/prefix/%FE%01%EE	494	-1
493.739	P	257	P_Data	/prefix/%FE%01%EE	494	0
493.888	C	257	C_Interest	/prefix/%FE%01%EE	494	0
493.891	C	257	C_Data	/prefix/%FE%01%EE	494	3
493.891	C	257	C_Interest	/prefix/%FE%01%EF	495	0
494.041	P	257	P_Interest	/prefix/%FE%01%EF	495	-1
494.146	P	257	P_GData	/prefix	495	0
494.191	C	257	C_Interest	/prefix/%FE%01%EF	495	0
494.236	P	257	P_GData	/prefix	496	0
494.244	P	257	P_GData	/prefix	497	0
494.341	P	257	P_Interest	/prefix/%FE%01%EF	495	-1
494.341	P	257	P_Data	/prefix/%FE%01%EF	495	0
494.491	C	257	C_Interest	/prefix/%FE%01%EF	495	0
494.494	C	257	C_Data	/prefix/%FE%01%EF	495	3
494.494	C	257	C_Interest	/prefix/%FE%01%F0	496	0
494.644	P	257	P_Interest	/prefix/%FE%01%F0	496	-1
494.644	P	257	P_Data	/prefix/%FE%01%F0	496	0
494.794	C	257	C_Interest	/prefix/%FE%01%F0	496	0
494.796	C	257	C_Data	/prefix/%FE%01%F0	496	3
494.796	C	257	C_Interest	/prefix/%FE%01%F1	497	0
494.874	P	257	P_GData	/prefix	498	0
494.946	P	257	P_Interest	/prefix/%FE%01%F1	497	-1
494.946	P	257	P_Data	/prefix/%FE%01%F1	497	0
495.096	C	257	C_Interest	/prefix/%FE%01%F1	497	0
495.099	C	257	C_Data	/prefix/%FE%01%F1	497	3
495.099	C	257	C_Interest	/prefix/%FE%01%F2	498	0
495.249	P	257	P_Interest	/prefix/%FE%01%F2	498	-1
495.249	P	257	P_Data	/prefix/%FE%01%F2	498	0
495.253	P	257	P_GData	/prefix	499	0
495.399	C	257	C_Interest	/prefix/%FE%01%F2	498	0
495.402	C	257	C_Data	/prefix/%FE%01%F2	498	3
495.402	C	257	C_Interest	/prefix/%FE%01%F3	499	0
495.552	P	257	P_Interest	/prefix/%FE%01%F3	499	-1
495.552	P	257	P_Data	/prefix/%FE%01%F3	499	0
495.702	C	257	C_Interest	/prefix/%FE%01%F3	499	0
495.704	C	257	C_Data	/prefix/%FE%01%F3	499	3
495.704	C	257	C_Interest	/prefix/%FE%01%F4	500	0
495.854	P	257	P_Interest	/prefix/%FE%01%F4	500	-1
496.004	C	257	C_Interest	/prefix/%FE%01%F4	500	0
496.154	P	257	P_Interest	/prefix/%FE%01%F4	500	-1
496.304	C	257	C_Interest	/prefix/%FE%01%F4	500	0
496.312	P	257	P_GData	/prefix	500	0
496.454	P	257	P_Interest	/prefix/%FE%01%F4	500	-1
496.454	P	257	P_Data	/prefix/%FE%01%F4	500	0
496.485	P	257	P_GData	/prefix	501	0
496.604	C	257	C_Interest	/prefix/%FE%01%F4	500	0
496.607	C	257	C_Data	/prefix/%FE%01%F4	500	3
496.607	C	257	C_Interest	/prefix/%FE%01%F5	501	0
496.677	P	257	P_GData	/prefix	502	0
496.757	P	257	P_Interest	/prefix/%FE%01%F5	501	-1
496.757	P	257	P_Data	/prefix/%FE%01%F5	501	0
496.907	C	257	C_Interest	/prefix/%FE%01%F5	501	0
496.909	C	257	C_Data	/prefix/%FE%01%F5	501	3
496.909	C	257	C_Interest	/prefix/%FE%01%F6	502	0
497.059	P	257	P_Interest	/prefix/%FE%01%F6	502	-1
497.059	P	257	P_Data	/prefix/%FE%01%F6	502	0
497.114	P	257	P_GData	/prefix	503	0
497.209	C	257	C_Interest	/prefix/%FE%01%F6	502	0
