Time	Node	AppId	Type	Name	Seqno	HopCount
540.884	C	257	C_Data	/prefix/%FE%02%1A	538	3
540.884	C	257	C_Interest	/prefix/%FE%02%1B	539	0
541.033	P	257	P_GData	/prefix	540	0
541.034	P	257	P_Interest	/prefix/%FE%02%1B	539	-1
541.034	P	257	P_Data	/prefix/%FE%02%1B	539	0
541.184	C	257	C_Interest	/prefix/%FE%02%1B	539	0
541.385	C	257	C_Data	/prefix/%FE%02%1B	539	3
541.385	C	257	C_Interest	/prefix/%FE%02%1C	540	0
541.535	P	257	P_Interest	/prefix/%FE%02%1C	540	-1
541.535	P	257	P_Data	/prefix/%FE%02%1C	540	0
541.685	C	257	C_Interest	/prefix/%FE%02%1C	540	0
541.688	C	257	C_Data	/prefix/%FE%02%1C	540	3
541.688	C	257	C_Interest	/prefix/%FE%02%1D	541	0
541.729	P	257	P_GData	/prefix	541	0
541.838	P	257	P_Interest	/prefix/%FE%02%1D	541	-1
541.838	P	257	P_Data	/prefix/%FE%02%1D	541	0
541.988	C	257	C_Interest	/prefix/%FE%02%1D	541	0
541.991	C	257	C_Data	/prefix/%FE%02%1D	541	3
541.991	C	257	C_Interest	/prefix/%FE%02%1E	542	0
542.141	P	257	P_Interest	/prefix/%FE%02%1E	542	-1
542.291	C	257	C_Interest	/prefix/%FE%02%1E	542	0
542.441	P	257	P_Interest	/prefix/%FE%02%1E	542	-1
542.591	C	257	C_Interest	/prefix/%FE%02%1E	542	0
542.741	P	257	P_Interest	/prefix/%FE%02%1E	542	-1
542.741	P	257	P_GData	/prefix	542	0
542.891	C	257	C_Interest	/prefix/%FE%02%1E	542	0
543.041	P	257	P_Interest	/prefix/%FE%02%1E	542	-1
543.041	P	257	P_Data	/prefix/%FE%02%1E	542	0
543.191	C	257	C_Interest	/prefix/%FE%02%1E	542	0
543.392	C	257	C_Data	/prefix/%FE%02%1E	542	3
543.392	C	257	C_Interest	/prefix/%FE%02%1F	543	0
543.542	P	257	P_Interest	/prefix/%FE%02%1F	543	-1
543.692	C	257	C_Interest	/prefix/%FE%02%1F	543	0
543.842	P	257	P_Interest	/prefix/%FE%02%1F	543	-1
543.992	C	257	C_Interest	/prefix/%FE%02%1F	543	0
544.142	P	257	P_Interest	/prefix/%FE%02%1F	543	-1
544.292	C	257	C_Interest	/prefix/%FE%02%1F	543	0
